run_id,dataset,dataset_id,algorithm,repeat,fold,n_train,n_test,n_features,n_categorical,n_classes,roc_auc,train_time_s,inference_time_s,warmup_s,device,preprocessing,raw_error,error,git_commit,hostname,timestamp
cc18_v2,credit-g,31,random_forest,0,0,800,200,20,13,2,0.7825595238095236,0.1474494228605181,0.030536260921508074,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:30+02:00
cc18_v2,credit-g,31,random_forest,0,1,800,200,20,13,2,0.7800595238095238,0.14174423390068114,0.020469758892431855,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:30+02:00
cc18_v2,credit-g,31,random_forest,0,2,800,200,20,13,2,0.7613095238095239,0.1423815549351275,0.029747724998742342,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:30+02:00
cc18_v2,credit-g,31,random_forest,0,3,800,200,20,13,2,0.8147619047619048,0.1499811690300703,0.029909385833889246,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:30+02:00
cc18_v2,credit-g,31,random_forest,0,4,800,200,20,13,2,0.7673214285714285,0.14976421487517655,0.029842587187886238,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:30+02:00
cc18_v2,credit-g,31,random_forest,1,5,800,200,20,13,2,0.7685714285714286,0.14363037794828415,0.029682848136872053,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:30+02:00
cc18_v2,credit-g,31,random_forest,1,6,800,200,20,13,2,0.7739285714285715,0.1457919511012733,0.029527185950428247,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:31+02:00
cc18_v2,credit-g,31,random_forest,1,7,800,200,20,13,2,0.8235714285714287,0.14897177391685545,0.030174772022292018,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:31+02:00
cc18_v2,credit-g,31,random_forest,1,8,800,200,20,13,2,0.8194642857142858,0.14000486000441015,0.0297342159319669,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:31+02:00
cc18_v2,credit-g,31,random_forest,1,9,800,200,20,13,2,0.7161904761904763,0.14612080086953938,0.029804540099576116,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:31+02:00
cc18_v2,credit-g,31,random_forest,2,10,800,200,20,13,2,0.7814285714285714,0.14176739798858762,0.029637200059369206,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:31+02:00
cc18_v2,credit-g,31,random_forest,2,11,800,200,20,13,2,0.7556547619047619,0.14334579301066697,0.030226608971133828,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:32+02:00
cc18_v2,credit-g,31,random_forest,2,12,800,200,20,13,2,0.7845833333333333,0.14252837398089468,0.029648056020960212,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T20:35:32+02:00
