run_id,dataset,dataset_id,algorithm,repeat,fold,n_train,n_test,n_features,n_categorical,n_classes,roc_auc,train_time_s,inference_time_s,warmup_s,device,preprocessing,raw_error,error,git_commit,hostname,timestamp
cc18_v2,sick,38,random_forest,0,0,3017,755,29,22,2,0.9952934322683511,0.13531002396484837,0.02001142903463915,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn06.arnes.si,2026-09-11T20:38:36+02:00
cc18_v2,sick,38,random_forest,0,1,3017,755,29,22,2,0.9966492366871018,0.13024431304074824,0.019486262986902148,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn06.arnes.si,2026-09-11T20:38:37+02:00
cc18_v2,sick,38,random_forest,0,2,3018,754,29,22,2,0.9962386391549989,0.13542478601448238,0.020374591986183077,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn06.arnes.si,2026-09-11T20:38:37+02:00
cc18_v2,sick,38,random_forest,0,3,3018,754,29,22,2,0.997466838614591,0.12147144397022203,0.02956857200479135,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn06.arnes.si,2026-09-11T20:38:37+02:00
cc18_v2,sick,38,random_forest,0,4,3018,754,29,22,2,0.9963307541144681,0.130390191974584,0.01925031002610922,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn06.arnes.si,2026-09-11T20:38:37+02:00
cc18_v2,sick,38,random_forest,1,5,3017,755,29,22,2,0.9980376525418533,0.1290468720253557,0.019354276009835303,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn06.arnes.si,2026-09-11T20:38:37+02:00
cc18_v2,sick,38,random_forest,1,6,3017,755,29,22,2,0.9978062267099411,0.11924807698233053,0.0192889470490627,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn06.arnes.si,2026-09-11T20:38:37+02:00
cc18_v2,sick,38,random_forest,1,7,3018,754,29,22,2,0.9945345124048146,0.12953340000240132,0.01915487804217264,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn06.arnes.si,2026-09-11T20:38:37+02:00
cc18_v2,sick,38,random_forest,1,8,3018,754,29,22,2,0.9952714320805699,0.1302029819926247,0.01919068000279367,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn06.arnes.si,2026-09-11T20:38:38+02:00
cc18_v2,sick,38,random_forest,1,9,3018,754,29,22,2,0.9957780643576517,0.12129413895308971,0.019377760007046163,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn06.arnes.si,2026-09-11T20:38:38+02:00
