run_id,dataset,dataset_id,algorithm,repeat,fold,n_train,n_test,n_features,n_categorical,n_classes,roc_auc,train_time_s,inference_time_s,warmup_s,device,preprocessing,raw_error,error,git_commit,hostname,timestamp
cc18_v2,har,1478,random_forest,0,0,8239,2060,561,0,6,0.9994381062599773,2.5515932980924845,0.03972253296524286,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T21:07:20+02:00
cc18_v2,har,1478,random_forest,0,1,8239,2060,561,0,6,0.9994768654009535,2.543454319005832,0.039469224866479635,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T21:07:23+02:00
cc18_v2,har,1478,random_forest,0,2,8239,2060,561,0,6,0.9994750755970633,2.5809824399184436,0.037068315083160996,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T21:07:25+02:00
cc18_v2,har,1478,random_forest,0,3,8239,2060,561,0,6,0.9993357902286997,2.5979234958067536,0.03575138095766306,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T21:07:28+02:00
cc18_v2,har,1478,random_forest,0,4,8240,2059,561,0,6,0.9995943307007025,2.5624705711379647,0.03830707189626992,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T21:07:30+02:00
cc18_v2,har,1478,random_forest,1,5,8239,2060,561,0,6,0.9996420256861605,2.578673947136849,0.03556150710210204,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T21:07:33+02:00
cc18_v2,har,1478,random_forest,1,6,8239,2060,561,0,6,0.9993521337200759,2.5803039679303765,0.035434057004749775,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T21:07:36+02:00
cc18_v2,har,1478,random_forest,1,7,8239,2060,561,0,6,0.9992536622856921,2.533207045868039,0.03539080312475562,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T21:07:38+02:00
cc18_v2,har,1478,random_forest,1,8,8239,2060,561,0,6,0.9995614480966508,2.5372408118564636,0.03542524389922619,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T21:07:41+02:00
cc18_v2,har,1478,random_forest,1,9,8240,2059,561,0,6,0.9997025262986977,2.5509495181031525,0.037142025073990226,,cpu x8,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,dc1aeb2,gwn01.arnes.si,2026-09-11T21:07:44+02:00
